Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M16,FAM,N2,Unkn,SARS-CoV-2,22.72149563,NaN
M17,FAM,N2,Unkn,SARS-CoV-2,22.78161158,NaN
M18,FAM,N2,Unkn,SARS-CoV-2,22.78029297,NaN
M22,FAM,BCOV,Unkn,CC_RNA_184,4.324567674,NaN
M23,FAM,BCOV,Unkn,CC_RNA_184,3.971069329,NaN
M24,FAM,BCOV,Unkn,CC_RNA_184,3.924014122,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,18.30327389,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,18.3126668,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,18.18645306,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,22.37632572,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,22.36780862,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,22.1645344,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_184,4.166583296,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_184,4.064242949,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_184,4.651030908,NaN
