Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
G11,FAM,N1,Unkn,CC_229_D,36.21034363,NaN
G13,FAM,N2,Unkn,NO_229_D,39.30708592,NaN
G14,FAM,N2,Unkn,NO_229_D,39.97682024,NaN
G15,FAM,N2,Unkn,NO_229_D,NaN,NaN
G16,FAM,N2,Unkn,MI_229_D,38.89074559,NaN
G17,FAM,N2,Unkn,MI_229_D,39.4485005,NaN
G18,FAM,N2,Unkn,MI_229_D,37.77189184,NaN
G19,FAM,N2,Unkn,CC_229_D,39.07276252,NaN
G20,FAM,N2,Unkn,CC_229_D,38.31246714,NaN
G21,FAM,N2,Unkn,CC_229_D,38.13319984,NaN
G22,FAM,BCOV,Unkn,CG_229,19.88785807,NaN
G23,FAM,BCOV,Unkn,CG_229,19.64780996,NaN
G24,FAM,BCOV,Unkn,CG_229,19.98547067,NaN
I01,FAM,N1,Unkn,NO_229_E,38.48081451,NaN
I02,FAM,N1,Unkn,NO_229_E,38.44798887,NaN
I03,FAM,N1,Unkn,NO_229_E,NaN,NaN
I05,FAM,N1,Unkn,MI_229_E,36.03092182,NaN
I06,FAM,N1,Unkn,MI_229_E,37.12288233,NaN
I07,FAM,N1,Unkn,MI_229_E,36.62444492,NaN
I09,FAM,N1,Unkn,CC_229_E,38.19802608,NaN
I10,FAM,N1,Unkn,CC_229_E,NaN,NaN
I11,FAM,N1,Unkn,CC_229_E,38.15128698,NaN
I13,FAM,N2,Unkn,NO_229_E,38.5638536,NaN
I14,FAM,N2,Unkn,NO_229_E,NaN,NaN
I15,FAM,N2,Unkn,NO_229_E,39.80317159,NaN
I16,FAM,N2,Unkn,MI_229_E,36.89603308,NaN
I17,FAM,N2,Unkn,MI_229_E,37.13894103,NaN
I18,FAM,N2,Unkn,MI_229_E,37.87642461,NaN
I19,FAM,N2,Unkn,CC_229_E,NaN,NaN
I20,FAM,N2,Unkn,CC_229_E,38.00800071,NaN
I21,FAM,N2,Unkn,CC_229_E,39.82465239,NaN
I22,FAM,BCOV,Unkn,NO_RNA_229,8.264058005,NaN
I23,FAM,BCOV,Unkn,NO_RNA_229,8.527723776,NaN
I24,FAM,BCOV,Unkn,NO_RNA_229,8.590468423,NaN
K01,FAM,N1,Unkn,NO_229_F,NaN,NaN
K02,FAM,N1,Unkn,NO_229_F,NaN,NaN
K03,FAM,N1,Unkn,NO_229_F,NaN,NaN
K05,FAM,N1,Unkn,MI_229_F,36.29632876,NaN
K06,FAM,N1,Unkn,MI_229_F,38.04446142,NaN
K07,FAM,N1,Unkn,MI_229_F,36.27827415,NaN
K09,FAM,N1,Unkn,CC_229_F,38.31659586,NaN
K10,FAM,N1,Unkn,CC_229_F,37.44831393,NaN
K11,FAM,N1,Unkn,CC_229_F,38.4903366,NaN
K13,FAM,N2,Unkn,NO_229_F,NaN,NaN
K14,FAM,N2,Unkn,NO_229_F,NaN,NaN
K15,FAM,N2,Unkn,NO_229_F,38.90222517,NaN
K16,FAM,N2,Unkn,MI_229_F,36.12165145,NaN
K17,FAM,N2,Unkn,MI_229_F,37.06958756,NaN
K18,FAM,N2,Unkn,MI_229_F,36.86016822,NaN
K19,FAM,N2,Unkn,CC_229_F,36.64973542,NaN
K20,FAM,N2,Unkn,CC_229_F,39.31659605,NaN
K21,FAM,N2,Unkn,CC_229_F,37.98768116,NaN
K22,FAM,BCOV,Unkn,MI_RNA_229,8.826285666,NaN
K23,FAM,BCOV,Unkn,MI_RNA_229,8.322239212,NaN
K24,FAM,BCOV,Unkn,MI_RNA_229,8.348484949,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_229,7.923352339,NaN
M23,FAM,BCOV,Unkn,CC_RNA_229,8.138807207,NaN
M24,FAM,BCOV,Unkn,CC_RNA_229,8.00518923,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,18.19135337,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,18.26507552,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,18.30678146,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,19.04844123,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,19.12291501,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,19.14280344,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_229,8.314106963,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_229,8.460252712,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_229,8.247309833,NaN
