Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
L13,FAM,N2,Unkn,NO_211_F,NaN,NaN
L14,FAM,N2,Unkn,NO_211_F,38.76056481,NaN
L15,FAM,N2,Unkn,NO_211_F,37.24956361,NaN
L16,FAM,N2,Unkn,MI_211_F,35.84461625,NaN
L17,FAM,N2,Unkn,MI_211_F,35.95465465,NaN
L18,FAM,N2,Unkn,MI_211_F,34.93824373,NaN
L19,FAM,N2,Unkn,CC_211_F,35.89173377,NaN
L20,FAM,N2,Unkn,CC_211_F,34.4745722,NaN
L21,FAM,N2,Unkn,CC_211_F,10.26104307,NaN
L22,FAM,BCOV,Unkn,MI_RNA_211,10.11916237,NaN
L23,FAM,BCOV,Unkn,MI_RNA_211,9.33561586,NaN
L24,FAM,BCOV,Unkn,MI_RNA_211,NaN,NaN
N01,FAM,N1,Unkn,BLANK_211,NaN,NaN
N02,FAM,N1,Unkn,BLANK_211,NaN,NaN
N03,FAM,N1,Unkn,BLANK_211,NaN,NaN
N13,FAM,N2,Unkn,BLANK_211,NaN,NaN
N14,FAM,N2,Unkn,BLANK_211,NaN,NaN
N15,FAM,N2,Unkn,BLANK_211,NaN,NaN
N22,FAM,BCOV,Unkn,CC_RNA_211,9.583198747,NaN
N23,FAM,BCOV,Unkn,CC_RNA_211,9.105878916,NaN
N24,FAM,BCOV,Unkn,CC_RNA_211,NaN,NaN
P01,FAM,N1,Unkn,SARS-CoV-2_211,NaN,NaN
P02,FAM,N1,Unkn,SARS-CoV-2_211,35.62514633,NaN
P03,FAM,N1,Unkn,SARS-CoV-2_211,NaN,NaN
P13,FAM,N2,Unkn,SARS-CoV-2_211,19.53137323,NaN
P14,FAM,N2,Unkn,SARS-CoV-2_211,18.13743084,NaN
P15,FAM,N2,Unkn,SARS-CoV-2_211,NaN,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_211,11.05776706,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_211,9.784173863,NaN
P24,FAM,BCOV,Unkn,H2O_RNA_211,NaN,NaN
