Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
L07,FAM,N1,Unkn,CC_211_F,39.56376561,NaN
L08,FAM,N1,Unkn,CC_211_F,37.49523578,NaN
L09,FAM,N1,Unkn,CC_211_F,NaN,NaN
L11,FAM,N2,Unkn,NO_211_F,39.39943451,NaN
L12,FAM,N2,Unkn,NO_211_F,38.57799822,NaN
L13,FAM,N2,Unkn,NO_211_F,38.34172414,NaN
L14,FAM,N2,Unkn,MI_211_F,39.19658008,NaN
L15,FAM,N2,Unkn,MI_211_F,38.4253757,NaN
L16,FAM,N2,Unkn,MI_211_F,37.78723816,NaN
L17,FAM,N2,Unkn,CC_211_F,35.5752445,NaN
L18,FAM,N2,Unkn,CC_211_F,37.03284657,NaN
L19,FAM,N2,Unkn,CC_211_F,36.81877897,NaN
L21,FAM,BCOV,Unkn,MI_RNA_211,21.78123989,NaN
L22,FAM,BCOV,Unkn,MI_RNA_211,18.77367456,NaN
L23,FAM,BCOV,Unkn,MI_RNA_211,17.255444,NaN
N01,FAM,N1,Unkn,BLANK_211,NaN,NaN
N02,FAM,N1,Unkn,BLANK_211,NaN,NaN
N03,FAM,N1,Unkn,BLANK_211,NaN,NaN
N11,FAM,N2,Unkn,BLANK_211,NaN,NaN
N12,FAM,N2,Unkn,BLANK_211,NaN,NaN
N13,FAM,N2,Unkn,BLANK_211,NaN,NaN
N21,FAM,BCOV,Unkn,CC_RNA_211,12.33781391,NaN
N22,FAM,BCOV,Unkn,CC_RNA_211,11.95312417,NaN
N23,FAM,BCOV,Unkn,CC_RNA_211,16.63946441,NaN
P01,FAM,N1,Unkn,SARS-CoV-2_211,NaN,NaN
P02,FAM,N1,Unkn,SARS-CoV-2_211,NaN,NaN
P03,FAM,N1,Unkn,SARS-CoV-2_211,35.51755192,NaN
P11,FAM,N2,Unkn,SARS-CoV-2_211,NaN,NaN
P12,FAM,N2,Unkn,SARS-CoV-2_211,NaN,NaN
P13,FAM,N2,Unkn,SARS-CoV-2_211,NaN,NaN
P21,FAM,BCOV,Unkn,H2O_RNA_211,12.20920543,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_211,11.9088914,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_211,14.293621,NaN
