Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
K23,FAM,BCOV,Unkn,MI_RNA_222,8.008616706,NaN
K24,FAM,BCOV,Unkn,MI_RNA_222,7.995592823,NaN
M01,FAM,N1,Unkn,BLANK_222,NaN,NaN
M02,FAM,N1,Unkn,BLANK_222,NaN,NaN
M03,FAM,N1,Unkn,BLANK_222,NaN,NaN
M13,FAM,N2,Unkn,BLANK_222,NaN,NaN
M14,FAM,N2,Unkn,BLANK_222,NaN,NaN
M15,FAM,N2,Unkn,BLANK_222,39.46435171,NaN
M22,FAM,BCOV,Unkn,CC_RNA_222,8.039498976,NaN
M23,FAM,BCOV,Unkn,CC_RNA_222,6.679307066,NaN
M24,FAM,BCOV,Unkn,CC_RNA_222,8.041247394,NaN
O01,FAM,N1,Unkn,SARS-CoV-2_222,17.26824639,NaN
O02,FAM,N1,Unkn,SARS-CoV-2_222,17.36757786,NaN
O03,FAM,N1,Unkn,SARS-CoV-2_222,17.28917349,NaN
O13,FAM,N2,Unkn,SARS-CoV-2_222,18.33494863,NaN
O14,FAM,N2,Unkn,SARS-CoV-2_222,18.28554633,NaN
O15,FAM,N2,Unkn,SARS-CoV-2_222,18.4659623,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_222,8.05857946,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_222,8.141099456,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_222,8.040851198,NaN
