Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
J22,FAM,BCOV,Unkn,NO_RNA_ZZ,NaN,NaN
J23,FAM,BCOV,Unkn,NO_RNA_ZZ,NaN,NaN
J24,FAM,BCOV,Unkn,NO_RNA_ZZ,NaN,NaN
K01,FAM,N1,Unkn,NO_XX_F,36.10284774,NaN
K02,FAM,N1,Unkn,NO_XX_F,36.40817459,NaN
K03,FAM,N1,Unkn,NO_XX_F,36.63166384,NaN
K05,FAM,N1,Unkn,MI_XX_F,36.50080312,NaN
K06,FAM,N1,Unkn,MI_XX_F,36.37352659,NaN
K07,FAM,N1,Unkn,MI_XX_F,35.57206456,NaN
K09,FAM,N1,Unkn,CC_XX_F,36.19345224,NaN
K10,FAM,N1,Unkn,CC_XX_F,37.36045115,NaN
K11,FAM,N1,Unkn,CC_XX_F,36.2111611,NaN
K13,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K14,FAM,N2,Unkn,NO_XX_F,38.00942068,NaN
K15,FAM,N2,Unkn,NO_XX_F,37.63903161,NaN
K16,FAM,N2,Unkn,MI_XX_F,39.66923376,NaN
K17,FAM,N2,Unkn,MI_XX_F,38.31570029,NaN
K18,FAM,N2,Unkn,MI_XX_F,37.81296355,NaN
K19,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K20,FAM,N2,Unkn,CC_XX_F,37.93170108,NaN
K21,FAM,N2,Unkn,CC_XX_F,38.27092208,NaN
K22,FAM,BCOV,Unkn,MI_RNA_XX,7.902349145,NaN
K23,FAM,BCOV,Unkn,MI_RNA_XX,8.37072625,NaN
K24,FAM,BCOV,Unkn,MI_RNA_XX,7.956046335,NaN
L01,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L02,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L03,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L05,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L06,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L07,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L09,FAM,N1,Unkn,CC_ZZ_F,NaN,NaN
L10,FAM,N1,Unkn,CC_ZZ_F,NaN,NaN
L11,FAM,N1,Unkn,CC_ZZ_F,NaN,NaN
L13,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L14,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L15,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L16,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L17,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L18,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L19,FAM,N2,Unkn,CC_ZZ_F,NaN,NaN
L20,FAM,N2,Unkn,CC_ZZ_F,NaN,NaN
L21,FAM,N2,Unkn,CC_ZZ_F,NaN,NaN
L22,FAM,BCOV,Unkn,MI_RNA_ZZ,NaN,NaN
L23,FAM,BCOV,Unkn,MI_RNA_ZZ,NaN,NaN
L24,FAM,BCOV,Unkn,MI_RNA_ZZ,NaN,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_XX,9.017842238,NaN
M23,FAM,BCOV,Unkn,CC_RNA_XX,8.178260055,NaN
M24,FAM,BCOV,Unkn,CC_RNA_XX,7.397040869,NaN
N01,FAM,N1,Unkn,BLANK,NaN,NaN
N02,FAM,N1,Unkn,BLANK,NaN,NaN
N03,FAM,N1,Unkn,BLANK,NaN,NaN
N13,FAM,N2,Unkn,BLANK,NaN,NaN
N14,FAM,N2,Unkn,BLANK,NaN,NaN
N15,FAM,N2,Unkn,BLANK,NaN,NaN
N22,FAM,BCOV,Unkn,CC_RNA_ZZ,NaN,NaN
N23,FAM,BCOV,Unkn,CC_RNA_ZZ,NaN,NaN
N24,FAM,BCOV,Unkn,CC_RNA_ZZ,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,28.40101192,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,28.98432386,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,28.69666106,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,32.06889537,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,30.17096358,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,29.68625895,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_XX,8.501224704,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_XX,8.517990633,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_XX,8.120278014,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_ZZ,NaN,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_ZZ,NaN,NaN
P24,FAM,BCOV,Unkn,H2O_RNA_ZZ,NaN,NaN
