Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
E03,FAM,N1,Unkn,NO_XX_C,38.03992603,NaN
E05,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E06,FAM,N1,Unkn,MI_XX_C,38.06758827,NaN
E07,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E09,FAM,N1,Unkn,CC_XX_C,38.14562069,NaN
E10,FAM,N1,Unkn,CC_XX_C,38.04317585,NaN
E11,FAM,N1,Unkn,CC_XX_C,37.86952421,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E16,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E17,FAM,N2,Unkn,MI_XX_C,38.13232137,NaN
E18,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E19,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E20,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E21,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E22,FAM,BCOV,Unkn,CC_XX_B,26.70357918,NaN
E23,FAM,BCOV,Unkn,CC_XX_B,26.85556712,NaN
E24,FAM,BCOV,Unkn,CC_XX_B,27.103083,NaN
G01,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G02,FAM,N1,Unkn,NO_XX_D,38.00920618,NaN
G03,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G05,FAM,N1,Unkn,MI_XX_D,32.45365942,NaN
G06,FAM,N1,Unkn,MI_XX_D,32.11637534,NaN
G07,FAM,N1,Unkn,MI_XX_D,32.19375381,NaN
G09,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G10,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G11,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G13,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G14,FAM,N2,Unkn,NO_XX_D,38.51144033,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,33.37114275,NaN
G17,FAM,N2,Unkn,MI_XX_D,33.490985,NaN
G18,FAM,N2,Unkn,MI_XX_D,33.32087937,NaN
G19,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G20,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G21,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG,18.10808232,NaN
G23,FAM,BCOV,Unkn,CG,20.82725523,NaN
G24,FAM,BCOV,Unkn,CG,18.21084757,NaN
I01,FAM,N1,Unkn,NO_XX_E,37.99845721,NaN
I02,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I03,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I05,FAM,N1,Unkn,MI_XX_E,38.24028678,NaN
I06,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I07,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I09,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I10,FAM,N1,Unkn,CC_XX_E,36.22204984,NaN
I11,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I13,FAM,N2,Unkn,NO_XX_E,39.55208333,NaN
I14,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I15,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I16,FAM,N2,Unkn,MI_XX_E,38.03930118,NaN
I17,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I18,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I19,FAM,N2,Unkn,CC_XX_E,NaN,NaN
I20,FAM,N2,Unkn,CC_XX_E,NaN,NaN
I21,FAM,N2,Unkn,CC_XX_E,NaN,NaN
K01,FAM,N1,Unkn,NO_XX_F,NaN,NaN
K02,FAM,N1,Unkn,NO_XX_F,37.86604602,NaN
K03,FAM,N1,Unkn,NO_XX_F,NaN,NaN
K05,FAM,N1,Unkn,MI_XX_F,38.29886895,NaN
K06,FAM,N1,Unkn,MI_XX_F,37.92065734,NaN
K07,FAM,N1,Unkn,MI_XX_F,37.98886199,NaN
K09,FAM,N1,Unkn,CC_XX_F,37.91954051,NaN
K10,FAM,N1,Unkn,CC_XX_F,NaN,NaN
K11,FAM,N1,Unkn,CC_XX_F,NaN,NaN
K13,FAM,N2,Unkn,NO_XX_F,39.16485693,NaN
K14,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K15,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K16,FAM,N2,Unkn,MI_XX_F,39.99420202,NaN
K17,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K18,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K19,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K20,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K21,FAM,N2,Unkn,CC_XX_F,NaN,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,14.51943879,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,14.56961962,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,14.47661687,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,15.7512262,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,15.69892005,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,15.94822039,NaN
