Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
E23,FAM,BCOV,Unkn,CC_230_B,28.72353904,NaN
E24,FAM,BCOV,Unkn,CC_230_B,28.20086485,NaN
G01,FAM,N1,Unkn,NO_230_D,38.06989834,NaN
G02,FAM,N1,Unkn,NO_230_D,37.56819715,NaN
G03,FAM,N1,Unkn,NO_230_D,36.7430715,NaN
G05,FAM,N1,Unkn,MI_230_D,39.82412915,NaN
G06,FAM,N1,Unkn,MI_230_D,35.74292997,NaN
G07,FAM,N1,Unkn,MI_230_D,36.11791193,NaN
G09,FAM,N1,Unkn,CC_230_D,36.66356683,NaN
G10,FAM,N1,Unkn,CC_230_D,NaN,NaN
G11,FAM,N1,Unkn,CC_230_D,NaN,NaN
G13,FAM,N2,Unkn,NO_230_D,39.51528923,NaN
G14,FAM,N2,Unkn,NO_230_D,39.65662388,NaN
G15,FAM,N2,Unkn,NO_230_D,39.38073901,NaN
G16,FAM,N2,Unkn,MI_230_D,38.06112513,NaN
G17,FAM,N2,Unkn,MI_230_D,39.15169062,NaN
G18,FAM,N2,Unkn,MI_230_D,38.17014726,NaN
G19,FAM,N2,Unkn,CC_230_D,NaN,NaN
G20,FAM,N2,Unkn,CC_230_D,NaN,NaN
G21,FAM,N2,Unkn,CC_230_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG_230,19.07024322,NaN
G23,FAM,BCOV,Unkn,CG_230,18.74768547,NaN
G24,FAM,BCOV,Unkn,CG_230,19.1407714,NaN
I01,FAM,N1,Unkn,NO_230_E,36.28263047,NaN
I02,FAM,N1,Unkn,NO_230_E,NaN,NaN
I03,FAM,N1,Unkn,NO_230_E,NaN,NaN
I05,FAM,N1,Unkn,MI_230_E,NaN,NaN
I06,FAM,N1,Unkn,MI_230_E,NaN,NaN
I07,FAM,N1,Unkn,MI_230_E,38.08799346,NaN
I09,FAM,N1,Unkn,CC_230_E,NaN,NaN
I10,FAM,N1,Unkn,CC_230_E,NaN,NaN
I11,FAM,N1,Unkn,CC_230_E,NaN,NaN
I13,FAM,N2,Unkn,NO_230_E,NaN,NaN
I14,FAM,N2,Unkn,NO_230_E,39.59706348,NaN
I15,FAM,N2,Unkn,NO_230_E,NaN,NaN
I16,FAM,N2,Unkn,MI_230_E,38.2169554,NaN
I17,FAM,N2,Unkn,MI_230_E,38.37752467,NaN
I18,FAM,N2,Unkn,MI_230_E,37.9005254,NaN
I19,FAM,N2,Unkn,CC_230_E,NaN,NaN
I20,FAM,N2,Unkn,CC_230_E,NaN,NaN
I21,FAM,N2,Unkn,CC_230_E,39.47065736,NaN
I22,FAM,BCOV,Unkn,NO_RNA_230,7.738416639,NaN
I23,FAM,BCOV,Unkn,NO_RNA_230,7.539261606,NaN
I24,FAM,BCOV,Unkn,NO_RNA_230,7.633625984,NaN
K01,FAM,N1,Unkn,NO_230_F,37.97895677,NaN
K02,FAM,N1,Unkn,NO_230_F,36.69700455,NaN
K03,FAM,N1,Unkn,NO_230_F,NaN,NaN
K05,FAM,N1,Unkn,MI_230_F,37.61931241,NaN
K06,FAM,N1,Unkn,MI_230_F,37.88340447,NaN
K07,FAM,N1,Unkn,MI_230_F,38.13365298,NaN
K09,FAM,N1,Unkn,CC_230_F,37.43222957,NaN
K10,FAM,N1,Unkn,CC_230_F,36.64029269,NaN
K11,FAM,N1,Unkn,CC_230_F,NaN,NaN
K13,FAM,N2,Unkn,NO_230_F,NaN,NaN
K14,FAM,N2,Unkn,NO_230_F,39.55832203,NaN
K15,FAM,N2,Unkn,NO_230_F,39.58506779,NaN
K16,FAM,N2,Unkn,MI_230_F,38.21677035,NaN
K17,FAM,N2,Unkn,MI_230_F,NaN,NaN
K18,FAM,N2,Unkn,MI_230_F,38.21851098,NaN
K19,FAM,N2,Unkn,CC_230_F,38.96941625,NaN
K20,FAM,N2,Unkn,CC_230_F,NaN,NaN
K21,FAM,N2,Unkn,CC_230_F,37.1717179,NaN
K22,FAM,BCOV,Unkn,MI_RNA_230,7.627833008,NaN
K23,FAM,BCOV,Unkn,MI_RNA_230,7.74074745,NaN
K24,FAM,BCOV,Unkn,MI_RNA_230,7.718982473,NaN
M01,FAM,N1,Unkn,BLANK_230,NaN,NaN
M02,FAM,N1,Unkn,BLANK_230,NaN,NaN
M03,FAM,N1,Unkn,BLANK_230,NaN,NaN
M13,FAM,N2,Unkn,BLANK_230,NaN,NaN
M14,FAM,N2,Unkn,BLANK_230,NaN,NaN
M15,FAM,N2,Unkn,BLANK_230,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_230,7.624413677,NaN
M23,FAM,BCOV,Unkn,CC_RNA_230,7.773384488,NaN
M24,FAM,BCOV,Unkn,CC_RNA_230,7.646304065,NaN
O01,FAM,N1,Unkn,SARS-CoV-2_230,17.43449903,NaN
O02,FAM,N1,Unkn,SARS-CoV-2_230,17.5109748,NaN
O03,FAM,N1,Unkn,SARS-CoV-2_230,17.37977462,NaN
O13,FAM,N2,Unkn,SARS-CoV-2_230,18.40223785,NaN
O14,FAM,N2,Unkn,SARS-CoV-2_230,18.36033424,NaN
O15,FAM,N2,Unkn,SARS-CoV-2_230,18.29568217,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_230,7.894267222,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_230,7.647687102,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_230,7.774723647,NaN
