Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
M23,FAM,BCOV,Unkn,CC_RNA_186,5.296336358,NaN
M24,FAM,BCOV,Unkn,CC_RNA_186,5.494638774,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,19.44044289,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,19.37586815,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,19.40959607,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,19.46898345,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,19.44800254,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,19.36070337,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_186,5.242040461,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_186,5.326486957,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_186,5.527502394,NaN
